WARNING 2026-01-09 20:11:21,041 log 16111 129097538119488 django.request Not Found: /swagger-ui.html
WARNING 2026-01-09 20:11:22,038 log 16111 129097538119488 django.request Not Found: /swagger/index.html
WARNING 2026-01-09 20:11:23,036 log 16111 129097538119488 django.request Not Found: /swagger/swagger-ui.html
WARNING 2026-01-09 20:11:24,047 log 16111 129097538119488 django.request Not Found: /webjars/swagger-ui/index.html
WARNING 2026-01-09 20:11:25,074 log 16111 129097538119488 django.request Not Found: /swagger.json
WARNING 2026-01-09 20:11:27,065 log 16111 129097538119488 django.request Not Found: /swagger/v1/swagger.json
WARNING 2026-01-09 20:11:27,521 log 16111 129097538119488 django.request Not Found: /v2/api-docs
WARNING 2026-01-09 20:11:28,523 log 16111 129097538119488 django.request Not Found: /v3/api-docs
WARNING 2026-01-09 20:11:29,522 log 16111 129097538119488 django.request Not Found: /api-docs/swagger.json
WARNING 2026-01-09 20:11:30,524 log 16111 129097538119488 django.request Not Found: /api/swagger.json
WARNING 2026-01-09 20:11:31,528 log 16111 129097538119488 django.request Not Found: /@vite/env
WARNING 2026-01-09 20:11:32,531 log 16111 129097538119488 django.request Not Found: /actuator/env
WARNING 2026-01-09 20:11:33,532 log 16111 129097538119488 django.request Not Found: /server
WARNING 2026-01-09 20:11:34,531 log 16111 129097538119488 django.request Not Found: /.vscode/sftp.json
WARNING 2026-01-09 20:11:37,532 log 16111 129097538119488 django.request Not Found: /debug/default/view
WARNING 2026-01-09 20:11:38,532 log 16111 129097538119488 django.request Not Found: /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application
WARNING 2026-01-09 20:11:39,534 log 16111 129097538119488 django.request Not Found: /server-status
WARNING 2026-01-09 20:11:40,534 log 16111 129097538119488 django.request Not Found: /login.action
WARNING 2026-01-09 20:11:41,535 log 16111 129097538119488 django.request Not Found: /_all_dbs
WARNING 2026-01-09 20:11:42,536 log 16111 129097538119488 django.request Not Found: /.env
WARNING 2026-01-09 20:11:44,535 log 16111 129097538119488 django.request Not Found: /s/034323e2835313e2435323e24343/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties
WARNING 2026-01-09 20:11:45,535 log 16111 129097538119488 django.request Not Found: /config.json
WARNING 2026-01-09 20:11:46,536 log 16111 129097538119488 django.request Not Found: /telescope/requests
WARNING 2026-01-09 20:11:47,537 log 16111 129097538119488 django.request Not Found: /info.php
WARNING 2026-01-09 20:12:37,963 log 16111 129097538119488 django.request Not Found: /https:/opensource.org/license/MIT
WARNING 2026-01-09 20:12:38,236 log 16111 129097538119488 django.request Not Found: /https:/clinicalgenome.org
WARNING 2026-01-09 20:12:38,243 log 16111 129097538119488 django.request Not Found: /https:/med.stanford.edu
WARNING 2026-01-09 20:12:39,506 log 16111 129097538119488 django.request Not Found: /https:/github.com/ClinGen/hla-curation-interface
WARNING 2026-01-09 20:12:50,960 log 16111 129097538119488 django.request Not Found: /allele/https:/clinicalgenome.org
WARNING 2026-01-09 20:12:51,472 log 16111 129097538119488 django.request Not Found: /allele/https:/github.com/ClinGen/hla-curation-interface
WARNING 2026-01-09 20:12:52,695 log 16111 129097538119488 django.request Not Found: /allele/https:/med.stanford.edu
WARNING 2026-01-09 20:12:53,307 log 16111 129097538119488 django.request Not Found: /mailto:hci@clinicalgenome.org
WARNING 2026-01-09 20:12:54,489 log 16111 129097538119488 django.request Not Found: /allele/https:/opensource.org/license/MIT
WARNING 2026-01-09 20:16:27,118 log 16111 129097538119488 django.request Not Found: /_next
WARNING 2026-01-09 20:24:57,805 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-09 20:24:58,345 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-09 20:29:52,413 log 16111 129097538119488 django.request Not Found: /robots.txt
INFO 2026-01-09 20:37:36,083 _client 16111 129097538119488 httpx HTTP Request: POST https://api.workos.com/user_management/authenticate "HTTP/1.1 200 OK"
WARNING 2026-01-09 20:37:36,095 backends 16111 129097538119488 auth_.backends Attempting to load session
INFO 2026-01-09 20:37:36,472 backends 16111 129097538119488 auth_.backends Created new user: liammulh@gmail.com
INFO 2026-01-09 20:37:36,472 backends 16111 129097538119488 auth_.backends Created new profile: liammulh@gmail.com
WARNING 2026-01-09 20:39:35,982 log 16111 129097538119488 django.request Not Found: /favicon.ico
WARNING 2026-01-09 20:39:39,588 backends 16111 129097538119488 auth_.backends Unable to find sealed session
INFO 2026-01-09 20:40:06,421 _client 16111 129097538119488 httpx HTTP Request: POST https://api.workos.com/user_management/authenticate "HTTP/1.1 200 OK"
WARNING 2026-01-09 20:40:06,423 backends 16111 129097538119488 auth_.backends Attempting to load session
WARNING 2026-01-09 20:40:32,176 log 16111 129097538119488 django.request Not Found: /favicon.ico
WARNING 2026-01-09 21:21:34,811 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-09 21:30:38,297 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-09 21:40:21,870 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-09 22:24:48,476 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-09 22:25:04,162 log 16111 129097538119488 django.request Not Found: /wp-login.php
WARNING 2026-01-09 22:25:04,708 log 16111 129097538119488 django.request Not Found: /wp-admin/
WARNING 2026-01-09 22:25:05,272 log 16111 129097538119488 django.request Not Found: /administrator/
WARNING 2026-01-09 22:25:05,807 log 16111 129097538119488 django.request Not Found: /user/login
WARNING 2026-01-09 22:25:07,246 log 16111 129097538119488 django.request Not Found: /login
WARNING 2026-01-09 22:25:07,787 log 16111 129097538119488 django.request Not Found: /register
WARNING 2026-01-09 22:25:09,243 log 16111 129097538119488 django.request Not Found: /login
WARNING 2026-01-09 23:28:07,876 log 16111 129097538119488 django.request Not Found: /favicon.ico
WARNING 2026-01-10 00:19:53,262 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-10 00:19:57,636 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-10 00:20:01,722 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-10 01:04:07,323 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-10 06:07:54,492 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-10 06:49:00,570 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-10 07:29:36,741 log 16111 129097538119488 django.request Not Found: /.git/config
WARNING 2026-01-10 07:49:45,929 log 16111 129097538119488 django.request Not Found: /wordpress/
WARNING 2026-01-10 07:58:51,903 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-10 07:58:52,412 log 16111 129097538119488 django.request Not Found: /robots.txt
WARNING 2026-01-10 08:31:28,383 log 16111 129097538119488 django.request Not Found: /actuator
WARNING 2026-01-10 08:31:28,389 log 16111 129097538119488 django.request Not Found: /swagger-ui.html
WARNING 2026-01-10 08:31:28,575 log 16111 129097538119488 django.request Not Found: /actuator/favicon.ico
WARNING 2026-01-10 08:31:28,591 log 16111 129097538119488 django.request Not Found: /swagger/index.html
WARNING 2026-01-10 08:31:28,791 log 16111 129097538119488 django.request Not Found: /docs
WARNING 2026-01-10 08:31:28,990 log 16111 129097538119488 django.request Not Found: /api-docs/
WARNING 2026-01-10 08:31:29,182 log 16111 129097538119488 django.request Not Found: /webjars/swagger-ui/index.html
WARNING 2026-01-10 08:31:29,375 log 16111 129097538119488 django.request Not Found: /api/api-docs
WARNING 2026-01-10 08:31:29,571 log 16111 129097538119488 django.request Not Found: /api/swagger-ui.html
WARNING 2026-01-10 08:31:29,772 log 16111 129097538119488 django.request Not Found: /api/docs/
WARNING 2026-01-10 08:31:29,972 log 16111 129097538119488 django.request Not Found: /apidocs/
WARNING 2026-01-10 08:31:30,166 log 16111 129097538119488 django.request Not Found: /swagger/ui/index
WARNING 2026-01-10 08:31:30,362 log 16111 129097538119488 django.request Not Found: /swagger-ui/index.html
WARNING 2026-01-10 08:31:30,563 log 16111 129097538119488 django.request Not Found: /swagger/
WARNING 2026-01-10 08:31:30,770 log 16111 129097538119488 django.request Not Found: /.env
WARNING 2026-01-10 08:31:30,781 log 16111 129097538119488 django.request Not Found: /bootstrap-multiselect/post.php
WARNING 2026-01-10 08:31:30,785 log 16111 129097538119488 django.request Not Found: /gunicorn.conf.py
WARNING 2026-01-10 08:31:30,791 log 16111 129097538119488 django.request Not Found: /.git/config
WARNING 2026-01-10 08:31:46,723 log 16111 129097538119488 django.request Not Found: /swagger-ui.html
WARNING 2026-01-10 08:31:46,729 log 16111 129097538119488 django.request Not Found: /actuator
